,Rhyme,Kind,Line count
1422,"['Ask of thy mother earth, why oaks are made', 'Taller or stronger than the weeds they shade?', 'Or ask of yonder argent fields above,', ""Why Jove's satellites are less than Jove?""]",aabb,4
1423,"[""Of systems possible, if 'tis confest"", 'That Wisdom infinite must form the best,', 'Where all must full or not coherent be,', 'And all that rises, rise in due degree;']",aabb,4
1424,"[""Then, in the scale of reas'ning life, 'tis plain"", 'There must be somewhere, such a rank as man:', ""And all the question (wrangle e'er so long)"", ""Is only this, if God has plac'd him wrong?""]",aabb,4
1425,"['Respecting man, whatever wrong we call,', 'May, must be right, as relative to all.', ""In human works, though labour'd on with pain,"", 'A thousand movements scarce one purpose gain;']",aabb,4
1426,"[""In God's, one single can its end produce;"", 'Yet serves to second too some other use.', 'So man, who here seems principal alone,', 'Perhaps acts second to some sphere unknown,']",aabb,4
1427,"['Touches some wheel, or verges to some goal;', ""'Tis but a part we see, and not a whole."", 'When the proud steed shall know why man restrains', ""His fiery course, or drives him o'er the plains:""]",aabb,4
1428,"['When the dull ox, why now he breaks the clod,', ""Is now a victim, and now Egypt's God:"", ""Then shall man's pride and dulness comprehend"", ""His actions', passions', being's, use and end;""]",aabb,4
1429,"[""Then say not man's imperfect, Heav'n in fault;"", ""Say rather, man's as perfect as he ought:"", ""His knowledge measur'd to his state and place;"", 'His time a moment, and a point his space.']",aabb,4
1430,"['If to be perfect in a certain sphere,', 'What matter, soon or late, or here or there?', 'The blest today is as completely so,', 'As who began a thousand years ago.']",aabb,4
1431,"[""Heav'n from all creatures hides the book of fate,"", ""All but the page prescrib'd, their present state:"", 'From brutes what men, from men what spirits know:', 'Or who could suffer being here below?']",aabb,4
1432,"['The lamb thy riot dooms to bleed today,', 'Had he thy reason, would he skip and play?', ""Pleas'd to the last, he crops the flow'ry food,"", ""And licks the hand just rais'd to shed his blood.""]",aabb,4
1433,"['Who sees with equal eye, as God of all,', 'A hero perish, or a sparrow fall,', ""Atoms or systems into ruin hurl'd,"", 'And now a bubble burst, and now a world.']",aabb,4
1434,"['Hope humbly then; with trembling pinions soar;', 'Wait the great teacher Death; and God adore.', 'Hope springs eternal in the human breast:', 'Man never is, but always to be blest:']",aabb,4
1435,"['His soul, proud science never taught to stray', 'Far as the solar walk, or milky way;', 'Where slaves once more their native land behold,', 'No fiends torment, no Christians thirst for gold.']",aabb,4
1436,"['To be, contents his natural desire,', ""He asks no angel's wing, no seraph's fire;"", 'Go, wiser thou! and, in thy scale of sense', 'Weigh thy opinion against Providence;']",aabb,4
1437,"['Call imperfection what thou fanciest such,', 'Say, here he gives too little, there too much:', 'Destroy all creatures for thy sport or gust,', ""Yet cry, if man's unhappy, God's unjust;""]",aabb,4
1438,"[""If man alone engross not Heav'n's high care,"", 'Alone made perfect here, immortal there:', 'Snatch from his hand the balance and the rod,', 'Rejudge his justice, be the God of God.']",aabb,4
1439,"[""In pride, in reas'ning pride, our error lies;"", 'All quit their sphere, and rush into the skies.', 'Pride still is aiming at the blest abodes,', 'Men would be angels, angels would be gods.']",aabb,4
1440,"['Aspiring to be gods, if angels fell,', 'Aspiring to be angels, men rebel:', 'And who but wishes to invert the laws', ""Of order, sins against th' Eternal Cause.""]",aabb,4
1441,"[""Ask for what end the heav'nly bodies shine,"", 'Earth for whose use? Pride answers, "" \'Tis for mine:', 'Annual for me, the grape, the rose renew,', 'The juice nectareous, and the balmy dew;']",aabb,4
1442,"['For me, the mine a thousand treasures brings;', 'For me, health gushes from a thousand springs;', 'Seas roll to waft me, suns to light me rise;', 'My foot-stool earth, my canopy the skies.""']",aabb,4
1443,"['But errs not Nature from this gracious end,', 'From burning suns when livid deaths descend,', 'When earthquakes swallow, or when tempests sweep', 'Towns to one grave, whole nations to the deep?']",aabb,4
1444,"['""No, (\'tis replied) the first Almighty Cause', ""Acts not by partial, but by gen'ral laws;"", ""Th' exceptions few; some change since all began:"", 'And what created perfect?""--Why then man?']",aabb,4
1445,"['If the great end be human happiness,', 'Then Nature deviates; and can man do less?', 'As much that end a constant course requires', ""Of show'rs and sunshine, as of man's desires;""]",aabb,4
1446,"['As much eternal springs and cloudless skies,', ""As men for ever temp'rate, calm, and wise."", 'Who knows but he, whose hand the lightning forms,', 'Who heaves old ocean, and who wings the storms;']",aabb,4
1447,"[""Pours fierce ambition in a Cæsar's mind,"", 'Or turns young Ammon loose to scourge mankind?', ""From pride, from pride, our very reas'ning springs;"", ""Account for moral, as for nat'ral things:""]",aabb,4
1448,"[""Why charge we Heav'n in those, in these acquit?"", 'In both, to reason right is to submit.', 'Better for us, perhaps, it might appear,', 'Were there all harmony, all virtue here;']",aabb,4
1449,"['But ALL subsists by elemental strife;', 'And passions are the elements of life.', ""The gen'ral order, since the whole began,"", 'Is kept in nature, and is kept in man.']",aabb,4
1450,"['What would this man? Now upward will he soar,', 'And little less than angel, would be more;', ""Now looking downwards, just as griev'd appears"", 'To want the strength of bulls, the fur of bears.']",aabb,4
1451,"['Made for his use all creatures if he call,', ""Say what their use, had he the pow'rs of all?"", 'Each seeming want compensated of course,', 'Here with degrees of swiftness, there of force;']",aabb,4
1452,"['All in exact proportion to the state;', 'Nothing to add, and nothing to abate.', 'Each beast, each insect, happy in its own:', ""Is Heav'n unkind to man, and man alone?""]",aabb,4
1453,"['Shall he alone, whom rational we call,', ""Be pleas'd with nothing, if not bless'd with all?"", 'The bliss of man could pride that blessing find', 'Is not to act or think beyond mankind;']",aabb,4
1454,"[""No pow'rs of body or of soul to share,"", 'But what his nature and his state can bear.', 'Why has not man a microscopic eye?', 'For this plain reason, man is not a fly.']",aabb,4
1455,"['Or quick effluvia darting through the brain,', 'Die of a rose in aromatic pain?', ""If nature thunder'd in his op'ning ears,"", ""And stunn'd him with the music of the spheres,""]",aabb,4
1456,"[""How would he wish that Heav'n had left him still"", ""The whisp'ring zephyr, and the purling rill?"", 'Who finds not Providence all good and wise,', 'Alike in what it gives, and what denies?']",aabb,4
1457,"[""Far as creation's ample range extends,"", ""The scale of sensual, mental pow'rs ascends:"", 'What modes of sight betwixt each wide extreme,', ""The mole's dim curtain, and the lynx's beam:""]",aabb,4
1458,"['Of smell, the headlong lioness between,', 'And hound sagacious on the tainted green:', 'Of hearing, from the life that fills the flood,', 'To that which warbles through the vernal wood:']",aabb,4
1459,"[""The spider's touch, how exquisitely fine!"", 'Feels at each thread, and lives along the line:', 'In the nice bee, what sense so subtly true', ""From pois'nous herbs extracts the healing dew?""]",aabb,4
1460,"[""How instinct varies in the grov'lling swine,"", ""Compar'd, half-reas'ning elephant, with thine!"", 'Without this just gradation, could they be', 'Subjected, these to those, or all to thee?']",aabb,4
1461,"[""The pow'rs of all subdu'd by thee alone,"", ""Is not thy reason all these pow'rs in one?"", 'See, through this air, this ocean, and this earth,', 'All matter quick, and bursting into birth.']",aabb,4
1462,"['Above, how high, progressive life may go!', 'Around, how wide! how deep extend below!', 'Vast chain of being, which from God began,', 'Natures ethereal, human, angel, man,']",aabb,4
1463,"['Beast, bird, fish, insect! what no eye can see,', 'No glass can reach! from infinite to thee,', ""From thee to nothing!--On superior pow'rs"", 'Were we to press, inferior might on ours:']",aabb,4
1464,"['Or in the full creation leave a void,', ""Where, one step broken, the great scale's destroy'd:"", ""From nature's chain whatever link you strike,"", 'Tenth or ten thousandth, breaks the chain alike.']",aabb,4
1465,"['And, if each system in gradation roll', ""Alike essential to th' amazing whole,"", 'The least confusion but in one, not all', 'That system only, but the whole must fall.']",aabb,4
1466,"[""Let earth unbalanc'd from her orbit fly,"", 'Planets and suns run lawless through the sky;', ""Let ruling angels from their spheres be hurl'd,"", ""Being on being wreck'd, and world on world;""]",aabb,4
1467,"[""Heav'n's whole foundations to their centre nod,"", 'And nature trembles to the throne of God.', ""What if the foot ordain'd the dust to tread,"", ""Or hand, to toil, aspir'd to be the head?""]",aabb,4
1468,"[""What if the head, the eye, or ear repin'd"", 'To serve mere engines to the ruling mind?', 'Just as absurd for any part to claim', ""To be another, in this gen'ral frame:""]",aabb,4
1469,"['Just as absurd, to mourn the tasks or pains,', 'The great directing Mind of All ordains.', 'All are but parts of one stupendous whole,', 'Whose body Nature is, and God the soul;']",aabb,4
1470,"[""That, chang'd through all, and yet in all the same,"", ""Great in the earth, as in th' ethereal frame,"", 'Warms in the sun, refreshes in the breeze,', 'Glows in the stars, and blossoms in the trees,']",aabb,4
1471,"['Lives through all life, extends through all extent,', 'Spreads undivided, operates unspent,', 'Breathes in our soul, informs our mortal part,', 'As full, as perfect, in a hair as heart;']",aabb,4
1472,"['As full, as perfect, in vile man that mourns,', 'As the rapt seraph that adores and burns;', 'To him no high, no low, no great, no small;', 'He fills, he bounds, connects, and equals all.']",aabb,4
1473,"['Cease then, nor order imperfection name:', 'Our proper bliss depends on what we blame.', 'Know thy own point: This kind, this due degree', ""Of blindness, weakness, Heav'n bestows on thee.""]",aabb,4
1474,"['Submit.--In this, or any other sphere,', 'Secure to be as blest as thou canst bear:', ""Safe in the hand of one disposing pow'r,"", 'Or in the natal, or the mortal hour.']",aabb,4
1475,"['All nature is but art, unknown to thee;', 'All chance, direction, which thou canst not see;', 'All discord, harmony, not understood;', 'All partial evil, universal good:']",aabb,4
1476,"[""And, spite of pride, in erring reason's spite,"", 'One truth is clear, Whatever is, is right.']",aabb,2
1477,"['I who was once as great as Caesar,', ""Am now reduc'd to Nebuchadnezzar;"", ""And from as fam'd a conqueror"", 'As ever took degree in war,']",aabb,4
1478,"['Or did his exercise in battle,', ""By you turn'd out to grass with cattle:"", ""For since I am deny'd access"", 'To all my earthly happiness']",aabb,4
1479,"['Am fallen from the paradise', 'Of your good graces, and fair eyes;', ""Lost to the world, and you, I'm sent"", 'To everlasting banishment;']",aabb,4
1480,"[""Where all the hopes I had t' have won"", ""Your heart, b'ing dash'd, will break my own."", 'Yet if you were not so severe', 'To pass your doom before you hear,']",aabb,4
